2.273585664005730145e+00
1.346685340669420139e+00
9.543983796063590930e-01
1.729987877459565393e+00
1.953884031820384060e+00
1.950437931999610575e+00
1.229433395244457161e+00
3.805994253892164836e-01
3.008189606050723497e-01
2.060884327724062270e+00
4.220650559121912337e+00
4.370189109341851896e+00
9.786188717546133731e-01
8.472382377175723178e+00
7.755191755132610609e+00
1.017996440614972853e+00
2.649066110309079569e+00
2.712182911197144719e+00
1.190181570393698651e+00
1.683165089724815155e+00
1.854307742118835423e+00
1.656090245928083071e+00
1.308124915147439005e+00
1.746867397001811373e+00
5.580469669439853675e+00
7.501586710031215688e+00
4.854674915690998738e+00
4.201179022430091337e+00
7.514004329840342500e+00
1.094541625783901040e+01
9.209993379314740380e+00
8.903279467163798699e+00
1.135856483600757727e+01
1.149819155300364848e+01
1.174833844413219985e+01
3.732223532029560475e-01
1.366895926516989102e+00
3.166429417733927831e+00
8.145603851268166107e-01
2.722847743798758047e-01
9.962425794494286224e-01
1.417119868228890356e+00
2.731153358673227061e+00
4.407721801583035948e+00
3.290229211383395747e+00
3.659440220138173050e+00
3.747699300880017681e+00
3.816868308791540709e+00
3.106820972902434086e+00
7.375245394991405412e+00
7.060409308386392802e-01
5.420581349930443382e-01
4.565814463297526160e-01
1.833218218749051165e-01
2.953938699104416421e-01
1.193514171987771988e+00
2.689335133122131793e+00
4.984009481966495514e+00
2.907533710653131820e+00
3.138107924785428882e+00
1.055882117512461882e+01
1.034575360233247032e+01
1.007924536323547393e+01
9.663411932931818882e+00
1.126250519472010048e+01
1.018785263330508428e+01
1.165047534588163991e+01
1.132955672889402088e+01
1.169752019490951156e+01
1.180895183317122843e+01
1.101928170257144579e+01
1.158570430410189900e+01
1.015326499574410413e+01
9.028241144675835272e+00
1.017471927713464730e+01
1.121511943095198305e+01
1.127303683463438055e+01
3.771227474069773766e+00
6.761215239997923732e+00
7.039926517577398180e+00
9.554134009434626762e+00
7.092312490686457416e+00
9.618872916561434394e+00
6.296228038019208384e+00
8.143814097280086983e+00
5.664488905701189125e+00
1.053036374968867150e+01
1.109951554983854294e+01
7.742473684038434278e+00
1.082929983640971905e+01
6.889906216358792967e+00
3.618636852168755524e+00
9.943423567499433346e+00
1.058439877348126146e+01
1.460479481862141604e+00
1.153499269739110433e+00
5.689762375571510988e-01
9.867834183106939383e-01
2.158245055763809983e+00
1.332383237859254166e+00
1.760207240721758604e+00
2.345678168919778539e+00
2.290005569171188249e+00
4.598337476518419287e+00
4.384134545780363545e+00
7.006124864141624720e+00
6.171681965887546362e+00
1.973028158073994565e+00
2.405359256558301961e+00
8.604637870082149087e-01
2.819511110886283589e+00
4.666948067175375137e+00
6.365502787571327481e+00
1.857083971217527330e+00
6.367797458239194519e+00
1.932541433675789566e+00
